location;Basel;Basel;Basel
lat;47,546944;47,546944;47,546944
lon;7,568918;7,568918;7,568918
asl;283,69672;283,69672;283,69672
variable;Temperature;Precipitation Total;Soil Moisture
unit;°C;mm;m³/m³
level;2 m elevation corrected;sfc;0-10 cm down
resolution;hourly;hourly;hourly
aggregation;None;None;None
timestamp;Basel Temperature [2 m elevation corrected];Basel Precipitation Total;Basel Soil Moisture [0-10 cm down]
2019-06-17T03:00:00;12,180529;0;0,268
2019-06-17T04:00:00;12,000529;0;0,268
2019-06-17T05:00:00;13,220529;0;0,268
2019-06-17T06:00:00;14,970529;0;0,268
2019-06-17T07:00:00;17,100529;0;0,268
2019-06-17T08:00:00;19,590528;0;0,267
2019-06-17T09:00:00;21,79053;0;0,266
2019-06-17T10:00:00;23,06053;0;0,265
2019-06-17T11:00:00;23,88053;0;0,264
2019-06-17T12:00:00;25,96053;0;0,267
2019-06-17T13:00:00;26,670528;0;0,265
2019-06-17T14:00:00;26,98053;0;0,263
2019-06-17T15:00:00;27,010529;0;0,262
2019-06-17T16:00:00;26,860529;0;0,26
2019-06-17T17:00:00;26,54053;0;0,259
2019-06-17T18:00:00;25,97053;0;0,259
2019-06-17T19:00:00;25,04053;0;0,258
2019-06-17T20:00:00;24,240528;0;0,258
2019-06-17T21:00:00;22,680529;0;0,259
2019-06-17T22:00:00;21,05053;0;0,259
2019-06-17T23:00:00;20,12053;0;0,259
2019-06-18T00:00:00;19,420528;0;0,259
2019-06-18T01:00:00;18,73053;0;0,259
2019-06-18T02:00:00;17,95053;0;0,26
2019-06-18T03:00:00;17,520529;0;0,26
2019-06-18T04:00:00;17,160528;0;0,26
2019-06-18T05:00:00;17,410528;0;0,26
2019-06-18T06:00:00;19,21053;0;0,26
2019-06-18T07:00:00;21,40053;0;0,26
2019-06-18T08:00:00;23,45053;0;0,259
2019-06-18T09:00:00;25,180529;0;0,258
2019-06-18T10:00:00;26,46053;0;0,257
2019-06-18T11:00:00;27,190529;0;0,256
2019-06-18T12:00:00;27,930529;0;0,263
2019-06-18T13:00:00;28,37053;0;0,261
2019-06-18T14:00:00;28,270529;0;0,26
2019-06-18T15:00:00;28,410528;0;0,259
2019-06-18T16:00:00;28,410528;0;0,258
2019-06-18T17:00:00;28,160528;0;0,257
2019-06-18T18:00:00;27,670528;0;0,256
2019-06-18T19:00:00;26,780529;0;0,256
2019-06-18T20:00:00;24,860529;0;0,256
2019-06-18T21:00:00;22,14053;0;0,256
2019-06-18T22:00:00;20,31053;0;0,256
2019-06-18T23:00:00;19,440529;0;0,256
2019-06-19T00:00:00;18,72053;0;0,256
2019-06-19T01:00:00;18,57053;0;0,256
2019-06-19T02:00:00;18,64053;0;0,256
2019-06-19T03:00:00;19,250528;0;0,256
2019-06-19T04:00:00;19,48053;0;0,256
2019-06-19T05:00:00;19,31053;0;0,256
2019-06-19T06:00:00;20,47053;0;0,256
2019-06-19T07:00:00;23,180529;0;0,255
2019-06-19T08:00:00;26,22053;0;0,255
2019-06-19T09:00:00;28,090528;0;0,254
2019-06-19T10:00:00;29,350529;0;0,253
2019-06-19T11:00:00;30,14053;0;0,251
2019-06-19T12:00:00;28,30053;0;0,262
2019-06-19T13:00:00;28,940529;0;0,26
2019-06-19T14:00:00;29,40053;0;0,259
2019-06-19T15:00:00;29,440529;0;0,257
2019-06-19T16:00:00;29,15053;0;0,256
2019-06-19T17:00:00;28,57053;0;0,255
2019-06-19T18:00:00;27,780529;0;0,254
2019-06-19T19:00:00;25,680529;0;0,253
2019-06-19T20:00:00;24,22053;0;0,254
2019-06-19T21:00:00;23,15053;0;0,254
2019-06-19T22:00:00;21,63053;0;0,253
2019-06-19T23:00:00;20,930529;0;0,253
2019-06-20T00:00:00;20,22053;0;0,253
2019-06-20T01:00:00;19,670528;0;0,253
2019-06-20T02:00:00;19,62053;0;0,254
2019-06-20T03:00:00;19,170528;0,1;0,255
2019-06-20T04:00:00;19,23053;0;0,255
2019-06-20T05:00:00;19,37053;1,4;0,265
2019-06-20T06:00:00;19,340528;0,7;0,271
2019-06-20T07:00:00;19,30053;1,1;0,28
2019-06-20T08:00:00;18,910528;0,6;0,286
2019-06-20T09:00:00;19,760529;0;0,285
2019-06-20T10:00:00;20,64053;0;0,285
2019-06-20T11:00:00;20,180529;0;0,283
2019-06-20T12:00:00;18,780529;0,8;0,289
2019-06-20T13:00:00;20,56053;0;0,288
2019-06-20T14:00:00;21,590528;0;0,285
2019-06-20T15:00:00;22,100529;0;0,283
2019-06-20T16:00:00;21,80053;0;0,282
2019-06-20T17:00:00;21,510529;0;0,281
2019-06-20T18:00:00;21,12053;0;0,28
2019-06-20T19:00:00;20,500528;0;0,279
2019-06-20T20:00:00;19,06053;0;0,279
2019-06-20T21:00:00;18,29053;0;0,278
2019-06-20T22:00:00;17,610529;0;0,278
2019-06-20T23:00:00;17,37053;0;0,277
2019-06-21T00:00:00;17,15053;0;0,277
2019-06-21T01:00:00;16,82053;0;0,277
2019-06-21T02:00:00;16,30053;0;0,276
2019-06-21T03:00:00;15,790529;0;0,276
2019-06-21T04:00:00;15,060529;0;0,276
2019-06-21T05:00:00;15,020529;0;0,275
2019-06-21T06:00:00;15,890529;0;0,275
2019-06-21T07:00:00;17,580528;0;0,274
2019-06-21T08:00:00;18,89053;0;0,274
2019-06-21T09:00:00;19,38053;0;0,273
2019-06-21T10:00:00;20,13053;0;0,272
2019-06-21T11:00:00;21,54053;0;0,271
2019-06-21T12:00:00;22,920528;0,1;0,267
2019-06-21T13:00:00;22,73053;0,4;0,27
2019-06-21T14:00:00;22,15053;0,4;0,272
2019-06-21T15:00:00;22,05053;0;0,272
2019-06-21T16:00:00;21,79053;0,1;0,272
2019-06-21T17:00:00;21,55053;0,1;0,273
2019-06-21T18:00:00;21,32053;0,1;0,274
2019-06-21T19:00:00;20,760529;0,2;0,276
2019-06-21T20:00:00;19,260529;0;0,276
2019-06-21T21:00:00;18,090528;0;0,275
2019-06-21T22:00:00;17,07053;0;0,275
2019-06-21T23:00:00;16,940529;0,1;0,276
2019-06-22T00:00:00;16,940529;0,2;0,277
2019-06-22T01:00:00;16,82053;0,2;0,279
2019-06-22T02:00:00;16,240528;0,2;0,28
2019-06-22T03:00:00;15,8005295;0;0,28
2019-06-22T04:00:00;15,480529;0,8;0,286
2019-06-22T05:00:00;15,760529;0,6;0,291
2019-06-22T06:00:00;16,280529;0;0,29
2019-06-22T07:00:00;17,38053;0;0,288
2019-06-22T08:00:00;17,990528;0;0,287
2019-06-22T09:00:00;18,45053;0,1;0,286
2019-06-22T10:00:00;19,06053;0;0,285
2019-06-22T11:00:00;20,090528;0;0,284
2019-06-22T12:00:00;19,47053;0,9;0,286
2019-06-22T13:00:00;19,47053;1,1;0,293
2019-06-22T14:00:00;19,62053;0,8;0,299
2019-06-22T15:00:00;19,770529;0,7;0,303
2019-06-22T16:00:00;19,71053;0,7;0,307
2019-06-22T17:00:00;19,420528;0,6;0,309
2019-06-22T18:00:00;19,05053;0,6;0,31
2019-06-22T19:00:00;18,63053;0,6;0,312
2019-06-22T20:00:00;18,06053;0,3;0,311
2019-06-22T21:00:00;16,920528;0;0,307
2019-06-22T22:00:00;15,920529;0;0,304
2019-06-22T23:00:00;15,600529;0;0,302
2019-06-23T00:00:00;15,900529;0;0,301
2019-06-23T01:00:00;15,910529;0;0,299
2019-06-23T02:00:00;15,710529;0;0,298
2019-06-23T03:00:00;15,510529;0;0,297
2019-06-23T04:00:00;15,440529;0;0,296
2019-06-23T05:00:00;15,790529;0;0,296
2019-06-23T06:00:00;16,350529;0;0,295
2019-06-23T07:00:00;17,410528;0;0,294
2019-06-23T08:00:00;19,580528;0;0,292
2019-06-23T09:00:00;21,56053;0;0,291
2019-06-23T10:00:00;22,920528;0;0,289
2019-06-23T11:00:00;24,29053;0;0,286
2019-06-23T12:00:00;25,81053;0;0,27
2019-06-23T13:00:00;26,46053;0;0,268
2019-06-23T14:00:00;26,840528;0;0,267
2019-06-23T15:00:00;26,930529;0;0,265
2019-06-23T16:00:00;26,750528;0;0,264
2019-06-23T17:00:00;26,32053;0;0,263
2019-06-23T18:00:00;25,780529;0;0,262
2019-06-23T19:00:00;24,670528;0;0,261
2019-06-23T20:00:00;23,080528;0;0,261
2019-06-23T21:00:00;21,170528;0;0,261
2019-06-23T22:00:00;19,97053;0;0,261
2019-06-23T23:00:00;19,40053;0;0,261
2019-06-24T00:00:00;18,71053;0;0,261
2019-06-24T01:00:00;18,100529;0;0,262
2019-06-24T02:00:00;17,30053;0;0,262
2019-06-24T03:00:00;16,82053;0;0,262
2019-06-24T04:00:00;16,71053;0;0,262
2019-06-24T05:00:00;17,830528;0;0,262
2019-06-24T06:00:00;19,190529;0;0,262
2019-06-24T07:00:00;21,05053;0;0,261
2019-06-24T08:00:00;23,47053;0;0,261
2019-06-24T09:00:00;25,600529;0;0,26
2019-06-24T10:00:00;27,29053;0;0,259
2019-06-24T11:00:00;28,56053;0;0,257
2019-06-24T12:00:00;29,81053;0;0,263
2019-06-24T13:00:00;30,63053;0;0,261
2019-06-24T14:00:00;31,180529;0;0,26
2019-06-24T15:00:00;31,340528;0;0,258
2019-06-24T16:00:00;31,30053;0;0,257
2019-06-24T17:00:00;30,90053;0;0,256
2019-06-24T18:00:00;30,000528;0;0,255
2019-06-24T19:00:00;28,440529;0;0,254
2019-06-24T20:00:00;26,46053;0;0,254
2019-06-24T21:00:00;24,20053;0;0,254
2019-06-24T22:00:00;22,64053;0;0,255
2019-06-24T23:00:00;21,98053;0;0,255
2019-06-25T00:00:00;21,010529;0;0,255
2019-06-25T01:00:00;20,21053;0;0,255
2019-06-25T02:00:00;20,05053;0;0,255
2019-06-25T03:00:00;20,340528;0;0,255
2019-06-25T04:00:00;19,910528;0;0,255
2019-06-25T05:00:00;19,57053;0;0,255
2019-06-25T06:00:00;21,420528;0;0,255
2019-06-25T07:00:00;23,70053;0;0,255
2019-06-25T08:00:00;26,14053;0;0,254
2019-06-25T09:00:00;28,05053;0;0,253
2019-06-25T10:00:00;29,750528;0;0,252
2019-06-25T11:00:00;30,97053;0;0,251
2019-06-25T12:00:00;32,44053;0;0,26
2019-06-25T13:00:00;33,59053;0;0,258
2019-06-25T14:00:00;34,36053;0;0,257
2019-06-25T15:00:00;34,82053;0;0,255
2019-06-25T16:00:00;34,85053;0;0,254
2019-06-25T17:00:00;34,60053;0;0,253
2019-06-25T18:00:00;33,78053;0;0,252
2019-06-25T19:00:00;32,130527;0;0,252
2019-06-25T20:00:00;30,15053;0;0,252
2019-06-25T21:00:00;28,270529;0;0,252
2019-06-25T22:00:00;27,47053;0;0,252
2019-06-25T23:00:00;27,21053;0;0,252
2019-06-26T00:00:00;26,500528;0;0,252
2019-06-26T01:00:00;25,71053;0;0,252
2019-06-26T02:00:00;24,760529;0;0,252
2019-06-26T03:00:00;24,110529;0;0,252
2019-06-26T04:00:00;23,910528;0;0,253
2019-06-26T05:00:00;24,15053;0;0,253
2019-06-26T06:00:00;25,45053;0;0,253
2019-06-26T07:00:00;27,37053;0;0,252
2019-06-26T08:00:00;29,360529;0;0,252
2019-06-26T09:00:00;31,330528;0;0,251
2019-06-26T10:00:00;32,91053;0;0,25
2019-06-26T11:00:00;34,24053;0;0,248
2019-06-26T12:00:00;34,790527;0;0,256
2019-06-26T13:00:00;35,55053;0;0,255
2019-06-26T14:00:00;35,92053;0;0,253
2019-06-26T15:00:00;36,11053;0;0,251
2019-06-26T16:00:00;36,12053;0;0,25
2019-06-26T17:00:00;35,85053;0;0,249
2019-06-26T18:00:00;35,21053;0;0,248
2019-06-26T19:00:00;33,66053;0;0,248
2019-06-26T20:00:00;31,95053;0;0,248
2019-06-26T21:00:00;30,55053;0;0,248
2019-06-26T22:00:00;29,12053;0;0,249
2019-06-26T23:00:00;27,81053;0;0,249
2019-06-27T00:00:00;26,920528;0;0,249
2019-06-27T01:00:00;26,090528;0;0,249
2019-06-27T02:00:00;24,780529;0;0,249
2019-06-27T03:00:00;23,260529;0;0,249
2019-06-27T04:00:00;22,240528;0;0,249
2019-06-27T05:00:00;22,240528;0;0,249
2019-06-27T06:00:00;23,13053;0;0,249
2019-06-27T07:00:00;24,490528;0;0,249
2019-06-27T08:00:00;26,170528;0;0,248
2019-06-27T09:00:00;28,04053;0;0,247
2019-06-27T10:00:00;29,440529;0;0,246
2019-06-27T11:00:00;30,860529;0;0,245
2019-06-27T12:00:00;32,380527;0;0,253
2019-06-27T13:00:00;32,69053;0;0,252
2019-06-27T14:00:00;33,02053;0;0,25
2019-06-27T15:00:00;32,96053;0;0,249
2019-06-27T16:00:00;32,540527;0;0,247
2019-06-27T17:00:00;31,760529;0;0,246
2019-06-27T18:00:00;30,23053;0;0,245
2019-06-27T19:00:00;27,97053;0;0,245
2019-06-27T20:00:00;25,97053;0;0,245
2019-06-27T21:00:00;24,38053;0;0,244
2019-06-27T22:00:00;23,000528;0;0,244
2019-06-27T23:00:00;22,04053;0;0,244
2019-06-28T00:00:00;21,770529;0;0,243
2019-06-28T01:00:00;21,37053;0;0,243
2019-06-28T02:00:00;20,530529;0;0,243
2019-06-28T03:00:00;18,70053;0;0,243
2019-06-28T04:00:00;17,180529;0;0,243
2019-06-28T05:00:00;17,06053;0;0,243
2019-06-28T06:00:00;18,13053;0;0,242
2019-06-28T07:00:00;19,680529;0;0,242
2019-06-28T08:00:00;21,330528;0;0,241
2019-06-28T09:00:00;23,56053;0;0,24
2019-06-28T10:00:00;25,89053;0;0,239
2019-06-28T11:00:00;27,240528;0;0,238
2019-06-28T12:00:00;29,110529;0;0,251
2019-06-28T13:00:00;29,930529;0;0,249
2019-06-28T14:00:00;30,280529;0;0,248
2019-06-28T15:00:00;30,520529;0;0,246
2019-06-28T16:00:00;30,340528;0;0,245
2019-06-28T17:00:00;29,81053;0;0,244
2019-06-28T18:00:00;28,88053;0;0,243
2019-06-28T19:00:00;27,240528;0;0,243
2019-06-28T20:00:00;25,520529;0;0,243
2019-06-28T21:00:00;24,160528;0;0,243
2019-06-28T22:00:00;23,010529;0;0,243
2019-06-28T23:00:00;21,670528;0;0,243
2019-06-29T00:00:00;20,270529;0;0,243
2019-06-29T01:00:00;19,330528;0;0,243
2019-06-29T02:00:00;18,40053;0;0,243
2019-06-29T03:00:00;17,57053;0;0,243
2019-06-29T04:00:00;17,030529;0;0,243
2019-06-29T05:00:00;17,740528;0;0,242
2019-06-29T06:00:00;19,270529;0;0,242
2019-06-29T07:00:00;21,360529;0;0,242
2019-06-29T08:00:00;23,21053;0;0,241
2019-06-29T09:00:00;25,610529;0;0,241
2019-06-29T10:00:00;28,590528;0;0,24
2019-06-29T11:00:00;30,600529;0;0,238
2019-06-29T12:00:00;31,82053;0;0,25
2019-06-29T13:00:00;32,75053;0;0,248
2019-06-29T14:00:00;33,08053;0;0,247
2019-06-29T15:00:00;32,94053;0;0,245
2019-06-29T16:00:00;32,59053;0;0,244
2019-06-29T17:00:00;32,19053;0;0,243
2019-06-29T18:00:00;31,340528;0;0,242
2019-06-29T19:00:00;29,850529;0;0,241
2019-06-29T20:00:00;27,670528;0;0,241
2019-06-29T21:00:00;25,690529;0;0,241
2019-06-29T22:00:00;24,72053;0;0,241
2019-06-29T23:00:00;23,79053;0;0,241
2019-06-30T00:00:00;22,990528;0;0,241
2019-06-30T01:00:00;21,23053;0;0,241
2019-06-30T02:00:00;21,170528;0;0,24
2019-06-30T03:00:00;22,340528;0;0,241
2019-06-30T04:00:00;21,71053;0;0,241
2019-06-30T05:00:00;21,81053;0;0,24
2019-06-30T06:00:00;23,54053;0;0,24
2019-06-30T07:00:00;25,72053;0;0,24
2019-06-30T08:00:00;27,98053;0;0,239
2019-06-30T09:00:00;30,860529;0;0,239
2019-06-30T10:00:00;32,25053;0;0,237
2019-06-30T11:00:00;33,03053;0;0,236
2019-06-30T12:00:00;33,00053;0;0,248
2019-06-30T13:00:00;33,58053;0;0,247
2019-06-30T14:00:00;34,00053;0;0,245
2019-06-30T15:00:00;34,200527;0;0,244
2019-06-30T16:00:00;34,060528;0;0,242
2019-06-30T17:00:00;33,51053;0;0,241
2019-06-30T18:00:00;32,74053;0;0,241
2019-06-30T19:00:00;31,500528;0;0,24
2019-06-30T20:00:00;30,330528;0;0,24
2019-06-30T21:00:00;29,57053;0;0,24
2019-06-30T22:00:00;28,920528;0;0,241
2019-06-30T23:00:00;27,440529;0;0,241
2019-07-01T00:00:00;26,690529;0;0,241
2019-07-01T01:00:00;26,240528;0;0,241
2019-07-01T02:00:00;25,750528;0;0,241
2019-07-01T03:00:00;24,98053;0;0,241
2019-07-01T04:00:00;23,860529;0;0,241
2019-07-01T05:00:00;24,07053;0;0,241
2019-07-01T06:00:00;25,71053;0;0,241
2019-07-01T07:00:00;27,660528;0;0,24
2019-07-01T08:00:00;29,04053;0;0,24
2019-07-01T09:00:00;30,440529;0;0,239
2019-07-01T10:00:00;31,65053;0;0,238
2019-07-01T11:00:00;32,380527;0;0,236
2019-07-01T12:00:00;29,07053;0;0,247
2019-07-01T13:00:00;29,660528;0;0,245
2019-07-01T14:00:00;29,940529;0;0,244
2019-07-01T15:00:00;30,05053;0;0,243
2019-07-01T16:00:00;29,88053;0;0,241
2019-07-01T17:00:00;29,45053;0;0,24
2019-07-01T18:00:00;28,490528;0;0,24
2019-07-01T19:00:00;27,260529;0,2;0,241
2019-07-01T20:00:00;25,690529;0,4;0,244
2019-07-01T21:00:00;24,590528;0,9;0,252
2019-07-01T22:00:00;23,89053;0;0,252
2019-07-01T23:00:00;22,65053;0,2;0,253
2019-07-02T00:00:00;21,750528;0,2;0,255
2019-07-02T01:00:00;20,420528;0;0,255
2019-07-02T02:00:00;19,240528;0;0,255
2019-07-02T03:00:00;18,440529;0;0,255
2019-07-02T04:00:00;17,990528;0;0,255
2019-07-02T05:00:00;17,930529;0;0,254
2019-07-02T06:00:00;17,110529;0;0,254
2019-07-02T07:00:00;17,270529;0;0,253
2019-07-02T08:00:00;19,240528;0;0,253
2019-07-02T09:00:00;21,62053;0;0,252
2019-07-02T10:00:00;23,420528;0;0,25
2019-07-02T11:00:00;24,940529;0;0,249
2019-07-02T12:00:00;25,360529;0;0,261
2019-07-02T13:00:00;26,080528;0;0,259
2019-07-02T14:00:00;26,490528;0;0,258
2019-07-02T15:00:00;26,71053;0;0,256
2019-07-02T16:00:00;26,750528;0;0,255
2019-07-02T17:00:00;26,580528;0;0,254
2019-07-02T18:00:00;26,04053;0;0,253
2019-07-02T19:00:00;23,990528;0;0,252
2019-07-02T20:00:00;21,82053;0;0,252
2019-07-02T21:00:00;20,240528;0;0,251
2019-07-02T22:00:00;19,030529;0;0,251
2019-07-02T23:00:00;18,180529;0;0,251
2019-07-03T00:00:00;17,530529;0;0,251
2019-07-03T01:00:00;16,90053;0;0,251
2019-07-03T02:00:00;16,240528;0;0,25
2019-07-03T03:00:00;15,750529;0;0,25
2019-07-03T04:00:00;15,420529;0;0,25
2019-07-03T05:00:00;15,940529;0;0,25
2019-07-03T06:00:00;17,110529;0;0,25
2019-07-03T07:00:00;18,57053;0;0,249
2019-07-03T08:00:00;20,000528;0;0,249
2019-07-03T09:00:00;21,240528;0;0,248
2019-07-03T10:00:00;22,32053;0;0,247
2019-07-03T11:00:00;24,37053;0;0,246
2019-07-03T12:00:00;24,670528;0;0,265
2019-07-03T13:00:00;25,510529;0;0,264
2019-07-03T14:00:00;26,40053;0;0,262
2019-07-03T15:00:00;26,670528;0;0,261
2019-07-03T16:00:00;26,81053;0;0,259
2019-07-03T17:00:00;26,63053;0;0,258
2019-07-03T18:00:00;26,270529;0;0,257
2019-07-03T19:00:00;25,010529;0;0,257
2019-07-03T20:00:00;22,31053;0;0,257
2019-07-03T21:00:00;20,490528;0;0,256
2019-07-03T22:00:00;19,29053;0;0,256
2019-07-03T23:00:00;17,95053;0;0,256
2019-07-04T00:00:00;16,57053;0;0,256
2019-07-04T01:00:00;15,280529;0;0,256
2019-07-04T02:00:00;14,270529;0;0,256
2019-07-04T03:00:00;13,440529;0;0,256
2019-07-04T04:00:00;13,010529;0;0,256
2019-07-04T05:00:00;13,600529;0;0,256
2019-07-04T06:00:00;14,980529;0;0,255
2019-07-04T07:00:00;16,30053;0;0,255
2019-07-04T08:00:00;18,05053;0;0,254
2019-07-04T09:00:00;20,260529;0;0,253
2019-07-04T10:00:00;22,81053;0;0,252
2019-07-04T11:00:00;24,670528;0;0,251
2019-07-04T12:00:00;25,72053;0;0,262
2019-07-04T13:00:00;26,660528;0;0,26
2019-07-04T14:00:00;27,23053;0;0,259
2019-07-04T15:00:00;27,45053;0;0,257
2019-07-04T16:00:00;27,39053;0;0,256
2019-07-04T17:00:00;27,090528;0;0,255
2019-07-04T18:00:00;26,260529;0;0,254
2019-07-04T19:00:00;24,490528;0;0,253
2019-07-04T20:00:00;22,40053;0;0,253
2019-07-04T21:00:00;21,010529;0;0,253
2019-07-04T22:00:00;20,170528;0;0,253
2019-07-04T23:00:00;19,32053;0;0,253
2019-07-05T00:00:00;18,62053;0;0,252
2019-07-05T01:00:00;18,48053;0;0,252
2019-07-05T02:00:00;18,410528;0;0,253
2019-07-05T03:00:00;18,180529;0;0,253
2019-07-05T04:00:00;17,79053;0;0,253
2019-07-05T05:00:00;18,05053;0;0,253
2019-07-05T06:00:00;19,190529;0;0,252
2019-07-05T07:00:00;20,830528;0;0,252
2019-07-05T08:00:00;22,47053;0;0,251
2019-07-05T09:00:00;24,020529;0;0,25
2019-07-05T10:00:00;25,48053;0;0,249
2019-07-05T11:00:00;26,740528;0;0,248
2019-07-05T12:00:00;28,81053;0;0,256
2019-07-05T13:00:00;29,65053;0;0,254
2019-07-05T14:00:00;30,160528;0;0,252
2019-07-05T15:00:00;30,410528;0;0,251
2019-07-05T16:00:00;30,22053;0;0,249
2019-07-05T17:00:00;29,63053;0;0,248
2019-07-05T18:00:00;28,660528;0;0,247
2019-07-05T19:00:00;26,850529;0;0,247
2019-07-05T20:00:00;25,440529;0;0,247
2019-07-05T21:00:00;23,62053;0;0,247
2019-07-05T22:00:00;22,06053;0;0,246
2019-07-05T23:00:00;20,73053;0;0,246
2019-07-06T00:00:00;20,000528;0;0,246
2019-07-06T01:00:00;20,280529;0;0,246
2019-07-06T02:00:00;20,080528;0;0,246
2019-07-06T03:00:00;19,63053;0;0,247
2019-07-06T04:00:00;18,80053;0;0,247
2019-07-06T05:00:00;18,72053;0;0,247
2019-07-06T06:00:00;20,250528;0;0,246
2019-07-06T07:00:00;22,72053;0;0,246
2019-07-06T08:00:00;25,330528;0;0,245
2019-07-06T09:00:00;27,56053;0;0,245
2019-07-06T10:00:00;29,45053;0;0,244
2019-07-06T11:00:00;30,740528;0;0,242
2019-07-06T12:00:00;30,840528;0;0,252
2019-07-06T13:00:00;31,930529;0;0,25
2019-07-06T14:00:00;32,28053;0;0,249
2019-07-06T15:00:00;31,90053;0;0,247
2019-07-06T16:00:00;29,840528;1,1;0,255
2019-07-06T17:00:00;29,29053;0,5;0,258
2019-07-06T18:00:00;28,32053;0;0,258
2019-07-06T19:00:00;27,30053;0;0,257
2019-07-06T20:00:00;26,20053;0,4;0,26
2019-07-06T21:00:00;24,97053;1,6;0,272
2019-07-06T22:00:00;21,690529;1,5;0,285
2019-07-06T23:00:00;18,97053;1,5;0,297
2019-07-07T00:00:00;19,14053;0,3;0,297
2019-07-07T01:00:00;18,55053;0,2;0,296
2019-07-07T02:00:00;18,71053;2,1;0,312
2019-07-07T03:00:00;19,260529;1,5;0,317
2019-07-07T04:00:00;19,31053;0,7;0,315
2019-07-07T05:00:00;19,100529;0,2;0,311
2019-07-07T06:00:00;19,81053;0,3;0,309
2019-07-07T07:00:00;21,45053;0,1;0,305
2019-07-07T08:00:00;23,240528;0,2;0,303
2019-07-07T09:00:00;25,780529;0;0,3
2019-07-07T10:00:00;25,37053;0;0,297
2019-07-07T11:00:00;25,39053;0;0,294
2019-07-07T12:00:00;25,440529;0;0,278
2019-07-07T13:00:00;25,740528;0;0,277
2019-07-07T14:00:00;25,500528;0;0,275
2019-07-07T15:00:00;25,90053;0;0,274
2019-07-07T16:00:00;25,590528;0;0,272
2019-07-07T17:00:00;25,090528;0;0,271
2019-07-07T18:00:00;24,780529;0;0,27
2019-07-07T19:00:00;23,440529;0;0,27
2019-07-07T20:00:00;21,860529;0;0,27
2019-07-07T21:00:00;21,160528;0;0,27
2019-07-07T22:00:00;19,660528;0;0,269
2019-07-07T23:00:00;18,15053;0;0,269
2019-07-08T00:00:00;17,260529;0;0,269
2019-07-08T01:00:00;15,970529;0;0,269
2019-07-08T02:00:00;15,530529;0;0,269
2019-07-08T03:00:00;16,000528;0;0,268
2019-07-08T04:00:00;15,680529;0;0,268
2019-07-08T05:00:00;15,160529;0;0,268
2019-07-08T06:00:00;15,950529;0;0,267
2019-07-08T07:00:00;17,54053;0;0,267
2019-07-08T08:00:00;18,90053;0;0,266
2019-07-08T09:00:00;19,15053;0;0,265
2019-07-08T10:00:00;18,13053;0;0,263
2019-07-08T11:00:00;18,71053;0;0,262
2019-07-08T12:00:00;19,30053;0;0,261
2019-07-08T13:00:00;20,62053;0;0,26
2019-07-08T14:00:00;20,000528;0;0,259
2019-07-08T15:00:00;20,530529;0;0,258
2019-07-08T16:00:00;20,860529;0;0,257
2019-07-08T17:00:00;20,770529;0;0,256
2019-07-08T18:00:00;20,32053;0;0,255
2019-07-08T19:00:00;19,40053;0;0,255
2019-07-08T20:00:00;17,750528;0;0,254
2019-07-08T21:00:00;16,430529;0;0,254
2019-07-08T22:00:00;15,460529;0;0,254
2019-07-08T23:00:00;14,510529;0;0,254
2019-07-09T00:00:00;13,920529;0;0,254
2019-07-09T01:00:00;13,220529;0;0,254
2019-07-09T02:00:00;12,400529;0;0,254
2019-07-09T03:00:00;11,580529;0;0,254
2019-07-09T04:00:00;10,960529;0;0,254
2019-07-09T05:00:00;11,510529;0;0,254
2019-07-09T06:00:00;12,980529;0;0,254
2019-07-09T07:00:00;14,450529;0;0,254
2019-07-09T08:00:00;16,55053;0;0,253
2019-07-09T09:00:00;18,56053;0;0,252
2019-07-09T10:00:00;19,79053;0;0,251
2019-07-09T11:00:00;20,71053;0;0,25
2019-07-09T12:00:00;22,260529;0;0,26
2019-07-09T13:00:00;22,740528;0;0,258
2019-07-09T14:00:00;22,55053;0;0,256
2019-07-09T15:00:00;22,57053;0;0,255
2019-07-09T16:00:00;22,14053;0;0,254
2019-07-09T17:00:00;21,610529;0;0,253
2019-07-09T18:00:00;20,670528;0;0,252
2019-07-09T19:00:00;19,170528;0;0,252
2019-07-09T20:00:00;18,250528;0;0,251
2019-07-09T21:00:00;17,89053;0;0,251
2019-07-09T22:00:00;17,250528;0;0,251
2019-07-09T23:00:00;14,980529;0;0,251
2019-07-10T00:00:00;12,630529;0;0,251
2019-07-10T01:00:00;12,480529;0;0,251
2019-07-10T02:00:00;11,910529;0;0,251
2019-07-10T03:00:00;10,590529;0;0,251
2019-07-10T04:00:00;10,250529;0;0,251
2019-07-10T05:00:00;10,730529;0;0,251
2019-07-10T06:00:00;12,150529;0;0,251
2019-07-10T07:00:00;14,240529;0;0,25
2019-07-10T08:00:00;16,98053;0;0,25
2019-07-10T09:00:00;18,830528;0;0,249
2019-07-10T10:00:00;19,88053;0;0,248
2019-07-10T11:00:00;20,670528;0;0,247
2019-07-10T12:00:00;21,850529;0;0,256
2019-07-10T13:00:00;22,780529;0;0,255
2019-07-10T14:00:00;23,360529;0;0,253
2019-07-10T15:00:00;23,590528;0;0,252
2019-07-10T16:00:00;23,520529;0;0,251
2019-07-10T17:00:00;23,180529;0;0,249
2019-07-10T18:00:00;22,57053;0;0,249
2019-07-10T19:00:00;21,39053;0;0,248
2019-07-10T20:00:00;19,670528;0;0,248
